Timestamp,Average_OAT,Humidity,UV_Index,Average_Rainfall,NT_CoolingLoad,ST_CoolingLoad,CoolingLoad
2020/4/1 7:30,19.41803333,,0,0,332.8683409,683.0030086,1015.87135
2020/4/1 7:45,19.938,,0,0,338.732844,565.6004901,904.3333341
2020/4/1 8:00,20.26213333,,0,0,526.4975128,525.1473369,1051.64485
2020/4/1 8:15,20.05713333,,0,0,1030.323797,642.5600598,1672.883857
2020/4/1 8:30,19.86886667,,0,0,777.4078122,635.9897029,1413.397515
2020/4/1 8:45,20.21048333,,0,0,880.4920426,670.0256282,1550.517671
2020/4/1 9:00,20.66048333,,0,0,934.8156241,844.8994581,1779.715082
2020/4/1 9:15,20.66461667,,0.2,0,800.3626558,783.0380132,1583.400669
2020/4/1 9:30,20.76548333,,0.2,0,839.1364914,683.2772406,1522.413732
2020/4/1 9:45,20.88298333,,0.2,0,869.6537254,875.7909725,1745.444698
2020/4/1 10:00,20.78381667,,0.2,0,799.2953586,950.9684438,1750.263802
2020/4/1 10:15,20.79381667,,0.4,0,816.2428834,874.9071001,1691.149983
2020/4/1 10:30,21.25963333,,0.4,0,828.3752719,940.5372347,1768.912507
2020/4/1 10:45,21.76126667,,0.4,0,700.6066753,1004.310318,1704.916993
2020/4/1 11:00,21.86793333,,0.4,0,785.2089846,1033.488564,1818.697549
2020/4/1 11:15,21.89293333,,1,0,810.0519552,1079.597638,1889.649594
2020/4/1 11:30,21.61043333,,1,0,846.6258985,963.1254573,1809.751356
2020/4/1 11:45,,,1,0,852.3560868,1187.108532,2039.464619
2020/4/1 12:00,,,1,0,721.0483987,1077.036386,1798.084785
2020/4/1 12:15,,,2,0,841.0685537,1170.11688,2011.185433
2020/4/1 12:30,,,2,0,907.9434864,1002.389996,1910.333482
2020/4/1 12:45,,,2,0,790.623323,1087.489253,1878.112576
2020/4/1 13:00,,,2,0,824.0765368,1185.902319,2009.978856
2020/4/1 13:15,,,2,0,849.729297,1031.109796,1880.839093
2020/4/1 13:30,,,2,0,853.5026196,1084.891355,1938.393975
2020/4/1 13:45,,,2,0,767.9974784,1028.223343,1796.220822
2020/4/1 14:00,,,2,0,843.4684076,1144.702443,1988.170851
2020/4/1 14:15,,,0.6,0,833.0986996,1080.935984,1914.034684
2020/4/1 14:30,,,0.6,0,842.7793745,1066.916168,1909.695542
2020/4/1 14:45,,,0.6,0,737.8854536,1123.437917,1861.323371
2020/4/1 15:00,,,0.6,0,811.8908118,1100.104046,1911.994858
2020/4/1 15:15,,,0.7,0,823.177565,1014.950968,1838.128533
2020/4/1 15:30,,,0.7,0,782.8219858,1078.329808,1861.151794
2020/4/1 15:45,,,0.7,0,792.5789258,1028.451574,1821.0305
2020/4/1 16:00,,,0.7,0,790.2973271,962.4873206,1752.784648
2020/4/1 16:15,,,0.4,0,785.1211272,904.2317876,1689.352915
2020/4/1 16:30,,,0.4,0,753.5892749,834.6630224,1588.252297
2020/4/1 16:45,,,0.4,0,816.6094413,841.7472757,1658.356717
2020/4/1 17:00,,,0.4,0,732.9786101,901.1667778,1634.145388
2020/4/1 17:15,,,0.2,0,755.7639103,795.9443685,1551.708279
2020/4/1 17:30,,,0.2,0,819.9513945,829.4290638,1649.380458
2020/4/1 17:45,,,0.2,0,741.0793607,827.6096899,1568.689051
2020/4/1 18:00,,,0.2,0,826.3137487,750.719394,1577.033143
2020/4/1 18:15,,,0.1,0,,,
2020/4/1 18:30,,,0.1,0,,,
2020/4/1 18:45,,,0.1,0,,,
2020/4/1 19:00,,,0.1,0,,,
2020/4/1 19:15,,,0.1,0,,,
2020/4/1 19:30,,,0.1,0,,,
2020/4/1 19:45,,,0.1,0,,,
2020/4/1 20:00,,,0.1,0,,,
2020/4/1 20:15,,,0.1,0,,,
2020/4/1 20:30,,,0.1,0,,,
2020/4/1 20:45,,,0.1,0,,,
2020/4/1 21:00,,,0.1,0,,,
2020/4/1 21:15,,,0.1,0,,,
2020/4/1 21:30,,,0.1,0,,,
2020/4/1 21:45,,,0.1,0,,,
2020/4/1 22:00,,,0.1,0,,,
2020/4/1 22:15,,,0.1,0,,,
2020/4/1 22:30,,,0.1,0,,,
2020/4/1 22:45,,,0.1,0,,,
2020/4/1 23:00,,,0.1,0,,,
2020/4/1 23:15,,,0.1,0,,,
2020/4/1 23:30,,,0.1,0,,,
2020/4/1 23:45,,,0.1,0,,,
2020/4/2 0:00,,,0.1,0,,,
2020/4/2 0:15,,,0.1,0,,,
2020/4/2 0:30,,,0.1,0,,,
2020/4/2 0:45,,,0.1,0,,,
2020/4/2 1:00,,,0.1,0,,,
2020/4/2 1:15,,,0.1,0,,,
2020/4/2 1:30,,,0.1,0,,,
2020/4/2 1:45,,,0.1,0,,,
2020/4/2 2:00,,,0.1,0,,,
2020/4/2 2:15,,,0.1,0,,,
2020/4/2 2:30,,,0.1,0,,,
2020/4/2 2:45,,,0.1,0,,,
2020/4/2 3:00,,,0.1,0,,,
2020/4/2 3:15,,,0.1,0,,,
2020/4/2 3:30,,,0.1,0,,,
2020/4/2 3:45,,,0.1,0,,,
2020/4/2 4:00,,,0.1,0,,,
2020/4/2 4:15,,,0.1,0,,,
2020/4/2 4:30,,,0.1,0,,,
2020/4/2 4:45,,,0.1,0,,,
2020/4/2 5:00,,,0.1,0,,,
2020/4/2 5:15,,,0.1,0,,,
2020/4/2 5:30,,,0.1,0,,,
2020/4/2 5:45,,,0.1,0,,,
2020/4/2 6:00,,,0.1,0,,,
2020/4/2 6:15,,,0.1,0,,,
2020/4/2 6:30,,,0.1,0,186.1308937,645.5459144,831.6768081
2020/4/2 6:45,,,0.1,0,203.5424494,632.8911342,836.4335836
2020/4/2 7:00,,,0.1,0,183.8538409,773.930567,957.7844079
2020/4/2 7:15,,,0.1,0,93.70451451,218.2572644,311.9617789
2020/4/2 7:30,,,0.1,0,-51.32820148,80.20611175,
2020/4/2 7:45,,,0.1,0,277.8562832,1048.568868,1326.425151
2020/4/2 8:00,,,0.1,0,606.7725547,598.6717188,1205.444274
2020/4/2 8:15,,,0.1,0,1040.661362,677.9472648,1718.608627
2020/4/2 8:30,,,0.1,0,709.9439295,675.1105135,1385.054443
2020/4/2 8:45,,,0.1,0,750.2447455,686.8602006,1437.104946
2020/4/2 9:00,,,0.1,0,840.9192434,753.5955851,1594.514829
2020/4/2 9:15,,,0.5,0,768.9302515,662.5533605,1431.483612
2020/4/2 9:30,,,0.5,0,762.1754813,775.9918493,1538.167331
2020/4/2 9:45,,,0.5,0,783.8374229,712.8487794,1496.686202
2020/4/2 10:00,,,0.5,0,697.4882069,736.3472923,1433.835499
2020/4/2 10:15,,,1,0,797.7469507,730.6646122,1528.411563
2020/4/2 10:30,,,1,0,755.8592921,864.1387842,1619.998076
2020/4/2 10:45,,,1,0,774.4216661,916.5354056,1690.957072
2020/4/2 11:00,19.978425,,1,0,,,
2020/4/2 11:15,20.11298333,,2,0,,,
2020/4/2 11:30,20.05883333,,2,0,,,
2020/4/2 11:45,20.05215,,2,0,,,
2020/4/2 12:00,19.94886667,,2,0,,,
2020/4/2 12:15,19.93303333,,2,0,,,
2020/4/2 12:30,19.82136667,,2,0,,,
2020/4/2 12:45,19.89553333,,2,0,,,
2020/4/2 13:00,19.8847,,2,0,,,
2020/4/2 13:15,19.7722,,2,0,,,
2020/4/2 13:30,19.80136667,,2,0,,,
2020/4/2 13:45,19.91385,,2,0,,,
2020/4/2 14:00,19.92885,,2,0,,,
2020/4/2 14:15,19.99551667,,1,0,,,
2020/4/2 14:30,19.95636667,,1,0,,,
2020/4/2 14:45,20.00718333,,1,0,,,
2020/4/2 15:00,20.08713333,,1,0,,,
2020/4/2 15:15,20.24378333,,1,0,,,
2020/4/2 15:30,20.5896,,1,0,,,
2020/4/2 15:45,20.6346,,1,0,,,
2020/4/2 16:00,20.60043333,,1,0,,,
2020/4/2 16:15,20.3271,,1,0,,,
2020/4/2 16:30,20.3696,,1,0,,,
2020/4/2 16:45,20.42793333,,1,0,,,
2020/4/2 17:00,20.34126667,,1,0,,,
2020/4/2 17:15,20.37626667,,0.5,0,,,
2020/4/2 17:30,20.34876667,,0.5,0,,,
2020/4/2 17:45,20.30293333,,0.5,0,,,
2020/4/2 18:00,20.2921,,0.5,0,,,
2020/4/2 18:15,20.30876667,,0.1,0,,,
2020/4/2 18:30,20.31293333,,0.1,0,,,
2020/4/2 18:45,20.48626667,,0.1,0,,,
2020/4/2 19:00,20.55626667,,0.1,0,,,
2020/4/2 19:15,20.51043333,,0.1,0,,,
2020/4/2 19:30,20.45376667,,0.1,0,,,
2020/4/2 19:45,20.35876667,,0.1,0,,,
2020/4/2 20:00,20.31043333,,0.1,0,,,
2020/4/2 20:15,20.17043333,,0.1,0,,,
2020/4/2 20:30,19.94385,,0.1,0,,,
2020/4/2 20:45,19.7122,,0.1,0,,,
2020/4/2 21:00,19.50803333,,0.1,0,,,
2020/4/2 21:15,19.4197,,0.1,0,,,
2020/4/2 21:30,19.43053333,,0.1,0,,,
2020/4/2 21:45,19.31053333,,0.1,0,,,
2020/4/2 22:00,19.29636667,,0.1,0,,,
2020/4/2 22:15,19.37303333,,0.1,0,,,
2020/4/2 22:30,19.48303333,,0.1,0,,,
2020/4/2 22:45,19.4372,,0.1,0,,,
2020/4/2 23:00,19.3097,,0.1,0,,,
2020/4/2 23:15,19.2772,,0.1,0,,,
2020/4/2 23:30,19.34053333,,0.1,0,,,
2020/4/2 23:45,16.98612222,,0.1,0,,,
2020/4/3 0:00,19.34886667,,0.1,0,,,
2020/4/3 0:15,19.37136667,,0.1,0,,,
2020/4/3 0:30,19.26303333,,0.1,0,,,
2020/4/3 0:45,19.11386667,,0.1,0,,,
2020/4/3 1:00,19.11053333,,0.1,0,,,
2020/4/3 1:15,19.1797,,0.1,0,,,
2020/4/3 1:30,19.1722,,0.1,0,,,
2020/4/3 1:45,19.15136667,,0.1,0,,,
2020/4/3 2:00,19.2622,,0.1,0,,,
2020/4/3 2:15,19.37636667,,0.1,0,,,
2020/4/3 2:30,19.5622,,0.1,0,,,
2020/4/3 2:45,19.67136667,,0.1,0,,,
2020/4/3 3:00,19.74303333,,0.1,0,,,
2020/4/3 3:15,19.73553333,,0.1,0,,,
2020/4/3 3:30,,,0.1,0,,,
2020/4/3 3:45,,,0.1,0,,,
2020/4/3 4:00,,,0.1,0,,,
2020/4/3 4:15,,,0.1,0,,,
2020/4/3 4:30,,,0.1,0,,,
2020/4/3 4:45,,,0.1,0,,,
2020/4/3 5:00,,,0.1,0,,,
2020/4/3 5:15,,,0.1,0,,,
2020/4/3 5:30,,,0.1,0,,,
2020/4/3 5:45,,,0.1,0,,,
2020/4/3 6:00,,,0.1,0,,,
2020/4/3 6:15,,,0.1,0,,,
2020/4/3 6:30,,,0.1,0,,,
2020/4/3 6:45,,,0.1,0,,,
2020/4/3 7:00,,,0.1,0,,,
2020/4/3 7:15,,,0.1,0,,,
2020/4/3 7:30,,,0.1,0,,,
2020/4/3 7:45,,,0.1,0,,,
2020/4/3 8:00,,,0.1,0,,,
2020/4/3 8:15,,,0.1,0,,,
2020/4/3 8:30,,,0.1,0,,,
2020/4/3 8:45,,,0.1,0,,,
2020/4/3 9:00,,,0.1,0,,,
2020/4/3 9:15,,,0.4,0,,,
2020/4/3 9:30,,,0.4,0,,,
2020/4/3 9:45,,,0.4,0,,,
2020/4/3 10:00,,,0.4,0,,,
2020/4/3 10:15,,,0.8,0,,,
2020/4/3 10:30,,,0.8,0,,,
2020/4/3 10:45,,,0.8,0,,,
2020/4/3 11:00,,,0.8,0,,,
2020/4/3 11:15,,,2,0,,,
2020/4/3 11:30,,,2,0,,,
2020/4/3 11:45,,,2,0,,,
2020/4/3 12:00,,,2,0,,,
2020/4/3 12:15,,,2,0,,,
2020/4/3 12:30,,,2,0,,,
2020/4/3 12:45,,,2,0,,,
2020/4/3 13:00,,,2,0,,,
2020/4/3 13:15,,,3,0,,,
2020/4/3 13:30,,,3,0,,,
2020/4/3 13:45,,,3,0,,,
2020/4/3 14:00,,,3,0,,,
2020/4/3 14:15,,,2,0,,,
2020/4/3 14:30,,,2,0,,,
2020/4/3 14:45,,,2,0,,,
2020/4/3 15:00,,,2,0,,,
2020/4/3 15:15,,,1,0,,,
2020/4/3 15:30,,,1,0,,,
2020/4/3 15:45,,,1,0,,,
2020/4/3 16:00,21.26543333,,1,0,,,
2020/4/3 16:15,21.31376667,,0.8,0,,,
2020/4/3 16:30,21.4121,,0.8,0,,,
2020/4/3 16:45,21.1921,,0.8,0,,,
2020/4/3 17:00,21.19876667,,0.8,0,,,
2020/4/3 17:15,21.2171,,0.3,0,,,
2020/4/3 17:30,21.26376667,,0.3,0,,,
2020/4/3 17:45,21.32043333,,0.3,0,,,
2020/4/3 18:00,21.3071,,0.3,0,,,
2020/4/3 18:15,21.32543333,,0.1,0,,,
2020/4/3 18:30,21.23793333,,0.1,0,,,
2020/4/3 18:45,20.79376667,,0.1,0,,,
2020/4/3 19:00,20.72876667,,0.1,0,,,
2020/4/3 19:15,20.74376667,,0.1,0,,,
2020/4/3 19:30,20.8296,,0.1,0,,,
2020/4/3 19:45,20.84126667,,0.1,0,,,
2020/4/3 20:00,20.6746,,0.1,0,,,
2020/4/3 20:15,,,0.1,0,,,
2020/4/3 20:30,,,0.1,0,,,
2020/4/3 20:45,,,0.1,0,,,
2020/4/3 21:00,,,0.1,0,,,
2020/4/3 21:15,,,0.1,0,,,
2020/4/3 21:30,,,0.1,0,,,
2020/4/3 21:45,,,0.1,0,,,
2020/4/3 22:00,,,0.1,0,,,
2020/4/3 22:15,,,0.1,0,,,
2020/4/3 22:30,,,0.1,0,,,
2020/4/3 22:45,,,0.1,0,,,
2020/4/3 23:00,,,0.1,0,,,
2020/4/3 23:15,,,0.1,0,,,
2020/4/3 23:30,,,0.1,0,,,
2020/4/3 23:45,,70.6798,0.1,0,,,
2020/4/4 0:00,19.8747,94.51806667,0.1,0,,,
2020/4/4 0:15,19.92803333,93.46303333,0.1,0,,,
2020/4/4 0:30,19.97636667,92.51463333,0.1,0,,,
2020/4/4 0:45,19.91803333,91.8413,0.1,0,,,
2020/4/4 1:00,19.9472,91.74463333,0.1,0,,,
2020/4/4 1:15,19.97053333,92.17963333,0.1,0,,,
2020/4/4 1:30,19.98303333,92.53963333,0.1,0,,,
2020/4/4 1:45,20.003,92.92796667,0.1,0,,,
2020/4/4 2:00,19.9572,93.068,0.1,0,,,
2020/4/4 2:15,20.05966667,92.87966667,0.1,0,,,
2020/4/4 2:30,20.10461667,92.76633333,0.1,0,,,
2020/4/4 2:45,20.06798333,93.09303333,0.1,0,,,
2020/4/4 3:00,20.05303333,93.44473333,0.1,0,,,
2020/4/4 3:15,20.04803333,93.56306667,0.1,0,,,
2020/4/4 3:30,19.99801667,93.6164,0.1,0,,,
2020/4/4 3:45,19.92886667,93.97306667,0.1,0,,,
2020/4/4 4:00,19.83136667,94.59306667,0.1,0,,,
2020/4/4 4:15,19.7797,94.75806667,0.1,0,,,
2020/4/4 4:30,19.7847,94.53306667,0.1,0,,,
2020/4/4 4:45,19.83553333,94.4214,0.1,0,,,
2020/4/4 5:00,19.84886667,94.62806667,0.1,0,,,
2020/4/4 5:15,19.84303333,94.41806667,0.1,0,,,
2020/4/4 5:30,19.86386667,93.95306667,0.1,0,,,
2020/4/4 5:45,19.93136667,93.74306667,0.1,0,,,
2020/4/4 6:00,19.99718333,93.32973333,0.1,0,,,
2020/4/4 6:15,20.06218333,92.98636667,0.1,0,,,
2020/4/4 6:30,20.10711667,92.8763,0.1,0,,,
2020/4/4 6:45,20.13793333,92.88466667,0.1,0,,,
2020/4/4 7:00,20.1621,92.92966667,0.1,0,,,
2020/4/4 7:15,20.11463333,92.808,0.1,0,,,
2020/4/4 7:30,20.08046667,92.84136667,0.1,0,,,
2020/4/4 7:45,20.0155,93.23466667,0.1,0,,,
2020/4/4 8:00,20.08216667,92.993,0.1,0,,,
2020/4/4 8:15,20.1113,92.97473333,0.1,0,,,
2020/4/4 8:30,20.0247,93.4464,0.1,0,,,
2020/4/4 8:45,20.07798333,92.92966667,0.1,0,,,
2020/4/4 9:00,20.2321,92.21296667,0.1,0,,,
2020/4/4 9:15,20.3646,91.5063,0.3,0,,,
2020/4/4 9:30,20.4621,91.3113,0.3,0,,,
2020/4/4 9:45,20.5321,90.09796667,0.3,0,,,
2020/4/4 10:00,20.56043333,90.4563,0.3,0,,,
2020/4/4 10:15,20.6196,90.76296667,0.5,0,,,
2020/4/4 10:30,20.60626667,90.70296667,0.5,0,,,
2020/4/4 10:45,20.6871,90.1913,0.5,0,,,
2020/4/4 11:00,20.42626667,89.80963333,0.5,0,,,
2020/4/4 11:15,20.61876667,87.2313,0.6,0,,,
2020/4/4 11:30,20.82876667,83.96956667,0.6,0,,,
2020/4/4 11:45,21.0346,82.74286667,0.6,0,,,
2020/4/4 12:00,21.05293333,83.3962,0.6,0,,,
2020/4/4 12:15,20.86543333,82.6712,1,0,,,
2020/4/4 12:30,20.9646,80.13453333,1,0,,,
2020/4/4 12:45,21.27293333,79.86286667,1,0,,,
2020/4/4 13:00,21.3321,80.2962,1,0,,,
2020/4/4 13:15,21.62876667,79.1412,1,0,,,
2020/4/4 13:30,21.83793333,78.6412,1,0,,,
2020/4/4 13:45,21.9646,77.38616667,1,0,,,
2020/4/4 14:00,21.69126667,78.23286667,1,0,,,
2020/4/4 14:15,22.17293333,77.36953333,3,0,,,
2020/4/4 14:30,22.19376667,77.5062,3,0,,,
2020/4/4 14:45,22.92793333,74.9511,3,0,,,
2020/4/4 15:00,23.43793333,72.70276667,3,0,,,
2020/4/4 15:15,23.61793333,73.19443333,4,0,,,
2020/4/4 15:30,23.59293333,73.09943333,4,0,,,
2020/4/4 15:45,22.91293333,75.83443333,4,0,,,
2020/4/4 16:00,22.66293333,76.68776667,4,0,,,
2020/4/4 16:15,22.87543333,75.7861,3,0,,,
2020/4/4 16:30,22.65876667,,3,0,,,
2020/4/4 16:45,22.0671,,3,0,,,
2020/4/4 17:00,,,3,0,,,
2020/4/4 17:15,,,1,0,,,
2020/4/4 17:30,,,1,0,,,
2020/4/4 17:45,,,1,0,,,
2020/4/4 18:00,,,1,0,,,
2020/4/4 18:15,,,0.2,0,,,
2020/4/4 18:30,,,0.2,0,,,
2020/4/4 18:45,,,0.2,0,,,
2020/4/4 19:00,,,0.2,0,,,
2020/4/4 19:15,,,0.2,0,,,
2020/4/4 19:30,,,0.2,0,,,
2020/4/4 19:45,,,0.2,0,,,
2020/4/4 20:00,,,0.2,0,,,
2020/4/4 20:15,,,0.2,0,,,
2020/4/4 20:30,,,0.2,0,,,
2020/4/4 20:45,,,0.2,0,,,
2020/4/4 21:00,,,0.2,0,,,
2020/4/4 21:15,,,0.2,0,,,
2020/4/4 21:30,,,0.2,0,,,
2020/4/4 21:45,,,0.2,0,,,
2020/4/4 22:00,,,0.2,0,,,
2020/4/4 22:15,,,0.2,0,,,
2020/4/4 22:30,,,0.2,0,,,
2020/4/4 22:45,,,0.2,0,,,
2020/4/4 23:00,,,0.2,0,,,
2020/4/4 23:15,,,0.2,0,,,
2020/4/4 23:30,,,0.2,0,,,
2020/4/4 23:45,,,0.2,0,,,
2020/4/5 0:00,,,0.2,0,,,
2020/4/5 0:15,,,0.2,0,,,
2020/4/5 0:30,,,0.2,0,,,
2020/4/5 0:45,,,0.2,0,,,
2020/4/5 1:00,,,0.2,0,,,
2020/4/5 1:15,,,0.2,0,,,
2020/4/5 1:30,,,0.2,0,,,
2020/4/5 1:45,,,0.2,0,,,
2020/4/5 2:00,,,0.2,0,,,
2020/4/5 2:15,,,0.2,0,,,
2020/4/5 2:30,,,0.2,0,,,
2020/4/5 2:45,,,0.2,0,,,
2020/4/5 3:00,,,0.2,0,,,
2020/4/5 3:15,,,0.2,0,,,
2020/4/5 3:30,,,0.2,0,,,
2020/4/5 3:45,,,0.2,0,,,
2020/4/5 4:00,,,0.2,0,,,
2020/4/5 4:15,,,0.2,0,,,
2020/4/5 4:30,,96.1914,0.2,0,,,
2020/4/5 4:45,,96.0614,0.2,0,,,
2020/4/5 5:00,17.8747,95.72473333,0.2,0,,,
2020/4/5 5:15,17.8297,95.5014,0.2,0,,,
2020/4/5 5:30,17.81386667,94.23973333,0.2,0,,,
2020/4/5 5:45,18.0622,91.1913,0.2,0,,,
2020/4/5 6:00,18.30636667,87.91463333,0.2,0,,,
2020/4/5 6:15,18.48136667,83.87286667,0.2,0,,,
2020/4/5 6:30,18.57886667,80.7012,0.2,0,,,
2020/4/5 6:45,18.5997,80.47786667,0.2,0,,,
2020/4/5 7:00,18.55053333,81.51453333,0.2,0,,,
2020/4/5 7:15,18.28803333,82.66286667,0.2,0,,,
2020/4/5 7:30,18.08803333,84.42953333,0.2,0,,,
2020/4/5 7:45,18.2222,84.70453333,0.2,0,,,
2020/4/5 8:00,18.2197,85.22123333,0.2,0,,,
2020/4/5 8:15,17.86803333,88.3063,0,0,,,
2020/4/5 8:30,17.65886667,90.7463,0,0,,,
2020/4/5 8:45,17.39136667,93.02885,0,0,,,
2020/4/5 9:00,17.67053333,,0,0,,,
2020/4/5 9:15,17.7072,,0.1,0,,,
2020/4/5 9:30,17.89386667,,0.1,0,,,
2020/4/5 9:45,18.1672,,0.1,1,,,
2020/4/5 10:00,18.12136667,,0.1,1,,,
2020/4/5 10:15,18.03886667,,0.7,1,,,
2020/4/5 10:30,17.97553333,,0.7,1,,,
2020/4/5 10:45,17.87386667,,0.7,0,,,
2020/4/5 11:00,17.98803333,,0.7,0,,,
2020/4/5 11:15,18.0197,,0.6,0,,,
2020/4/5 11:30,18.08553333,,0.6,0,,,
2020/4/5 11:45,18.2697,,0.6,0,,,
2020/4/5 12:00,18.2422,,0.6,0,,,
2020/4/5 12:15,18.05553333,,1,0,,,
2020/4/5 12:30,18.1572,,1,0,,,
2020/4/5 12:45,18.09886667,,1,0,,,
2020/4/5 13:00,17.91553333,,1,0,,,
2020/4/5 13:15,17.85636667,,0.8,0,,,
2020/4/5 13:30,17.8297,,0.8,0,,,
2020/4/5 13:45,17.92386667,,0.8,0,,,
2020/4/5 14:00,17.8847,,0.8,0,,,
2020/4/5 14:15,17.74053333,,0.3,0,,,
2020/4/5 14:30,17.7522,,0.3,0,,,
2020/4/5 14:45,17.79303333,,0.3,0,,,
2020/4/5 15:00,17.72386667,,0.3,0,,,
2020/4/5 15:15,17.6847,,0.3,0,,,
2020/4/5 15:30,17.7197,,0.3,0,,,
2020/4/5 15:45,17.6722,,0.3,0,,,
2020/4/5 16:00,17.62386667,,0.3,0,,,
2020/4/5 16:15,17.38303333,,0.2,0,,,
2020/4/5 16:30,17.39886667,,0.2,0,,,
2020/4/5 16:45,17.54636667,,0.2,0,,,
2020/4/5 17:00,17.58136667,,0.2,0,,,
2020/4/5 17:15,17.68136667,,0.1,0,,,
2020/4/5 17:30,17.82886667,,0.1,0,,,
2020/4/5 17:45,17.88553333,,0.1,0,,,
2020/4/5 18:00,17.88636667,,0.1,0,,,
2020/4/5 18:15,17.83886667,,0,0,,,
2020/4/5 18:30,17.87303333,,0,0,,,
2020/4/5 18:45,17.9147,,0,0,,,
2020/4/5 19:00,17.9697,,0,0,,,
2020/4/5 19:15,18.0272,,0,0,,,
2020/4/5 19:30,17.97636667,,0,0,,,
2020/4/5 19:45,17.9272,,0,0,,,
2020/4/5 20:00,17.81136667,,0,0,,,
2020/4/5 20:15,17.74803333,,0,0,,,
2020/4/5 20:30,17.7797,,0,0,,,
2020/4/5 20:45,17.5772,,0,0,,,
2020/4/5 21:00,17.2772,,0,0,,,
2020/4/5 21:15,17.31553333,,0,0,,,
2020/4/5 21:30,17.48803333,,0,0,,,
2020/4/5 21:45,17.5597,,0,0.5,,,
2020/4/5 22:00,17.57303333,,0,0.5,,,
2020/4/5 22:15,17.31053333,,0,0.5,,,
2020/4/5 22:30,17.19553333,,0,0.5,,,
2020/4/5 22:45,17.1672,,0,0,,,
2020/4/5 23:00,17.21886667,,0,0,,,
2020/4/5 23:15,17.15636667,,0,0,,,
2020/4/5 23:30,17.14386667,,0,0,,,
2020/4/5 23:45,13.75308333,,0,0,,,
2020/4/6 0:00,16.93886667,,0,0,,,
2020/4/6 0:15,16.92053333,,0,0,,,
2020/4/6 0:30,17.06553333,,0,0,,,
2020/4/6 0:45,17.0897,,0,0,,,
2020/4/6 1:00,17.1597,,0,0,,,
2020/4/6 1:15,17.16636667,,0,0,,,
2020/4/6 1:30,17.03803333,,0,0,,,
2020/4/6 1:45,16.95136667,,0,0,,,
2020/4/6 2:00,16.88303333,,0,0,,,
2020/4/6 2:15,16.82636667,,0,0,,,
2020/4/6 2:30,16.80636667,,0,0,,,
2020/4/6 2:45,16.70136667,,0,0,,,
2020/4/6 3:00,16.69053333,,0,0,,,
2020/4/6 3:15,16.65886667,,0,0,,,
2020/4/6 3:30,16.6347,,0,0,,,
2020/4/6 3:45,16.51886667,,0,0,,,
2020/4/6 4:00,16.41803333,,0,0,,,
2020/4/6 4:15,16.39886667,,0,0,,,
2020/4/6 4:30,16.49053333,,0,0,,,
2020/4/6 4:45,16.58803333,,0,0.5,,,
2020/4/6 5:00,16.65053333,,0,0.5,,,
2020/4/6 5:15,16.7422,,0,0.5,,,
2020/4/6 5:30,16.8747,,0,0.5,,,
2020/4/6 5:45,16.8797,,0,0,,,
2020/4/6 6:00,16.9472,,0,0,,,
2020/4/6 6:15,17.01303333,,0,0,,,
2020/4/6 6:30,17.0797,,0,0,,,
