Timestamp,Average_OAT,Humidity,UV_Index,Average_Rainfall,NT_CoolingLoad,ST_CoolingLoad,CoolingLoad
2021/7/2 2:30,29.2745,82.25453333,0,1,128.6042743,50.4650395,179.0693138
2021/7/2 2:45,29.31533333,82.98453333,0,1,145.8961795,1579.064857,1724.961037
2021/7/2 3:00,29.27116667,82.5512,0,1,183.3708074,570.1294023,753.5002098
2021/7/2 3:15,29.31116667,81.20786667,0,1,53.81852855,956.9599099,1010.778438
2021/7/2 3:30,29.417,80.35453333,0,1,219.6881573,1513.180217,1732.868374
2021/7/2 3:45,29.43366667,80.90453333,0,1,102.6502077,171.89395,274.5441577
2021/7/2 4:00,29.437,81.32786667,0,1,150.0841338,2143.737753,2293.821887
2021/7/2 4:15,29.48366667,81.04786667,0,1,146.5927052,282.4177367,429.0104418
2021/7/2 4:30,29.36533333,82.90453333,0,1,123.1815343,1417.589262,1540.770797
2021/7/2 4:45,29.27783333,83.74786667,0,1,158.2231311,901.1781684,1059.4013
2021/7/2 5:00,29.29783333,82.6612,0,1,64.93770144,499.4403608,564.3780623
2021/7/2 5:15,29.38783333,82.04453333,0,1,240.0047628,1533.11591,1773.120673
2021/7/2 5:30,29.37783333,80.3212,0,1,145.086166,441.9060056,586.9921716
2021/7/2 5:45,29.36366667,82.1212,0,1,132.4227223,1592.47203,1724.894753
2021/7/2 6:00,29.3295,81.52786667,0,1,448.2199116,653.0842863,1101.304198
2021/7/2 6:15,29.36866667,81.82786667,0,1,716.3756627,771.2730111,1487.648674
2021/7/2 6:30,29.39116667,86.9713,0,1,2517.10151,1634.77253,4151.87404
2021/7/2 6:45,29.47033333,86.42796667,0,1,1876.615891,538.5488943,2415.164785
2021/7/2 7:00,29.57116667,86.4746,0,1,2316.949717,1293.95535,3610.905067
2021/7/2 7:15,29.69533333,82.46123333,0,1,2305.014234,1561.109632,3866.123866
2021/7/2 7:30,29.82283333,85.4946,0,1,2437.875039,1469.452012,3907.32705
2021/7/2 7:45,29.79366667,83.11453333,0,1,2787.939214,1635.121646,4423.06086
2021/7/2 8:00,29.96616667,82.14456667,0,1,2473.935084,2432.864224,4906.799308
2021/7/2 8:15,30.172,81.5412,0,0.4,2523.059623,3002.453266,5525.512889
2021/7/2 8:30,30.26116667,83.03453333,0,0.4,2291.097498,3586.419314,5877.516812
2021/7/2 8:45,30.3195,79.2912,0,0.4,2232.907919,3636.362616,5869.270535
2021/7/2 9:00,30.33283333,81.80123333,0,0.4,2356.492254,3390.390533,5746.882787
2021/7/2 9:15,30.27866667,87.8413,0,1,2371.465722,3429.927749,5801.39347
2021/7/2 9:30,30.51033333,79.53453333,0,1,2364.295502,3409.070826,5773.366328
2021/7/2 9:45,30.967,79.3312,0,1,2523.936387,3379.908068,5903.844455
2021/7/2 10:00,31.097,82.20786667,0,1,2567.605399,3421.405555,5989.010955
2021/7/2 10:15,31.14616667,82.51786667,0,3,2612.21334,3423.486301,6035.699641
2021/7/2 10:30,31.19866667,82.4612,0,3,2596.828071,3187.142227,5783.970298
2021/7/2 10:45,31.057,83.5079,0,3,2672.910024,3299.144921,5972.054945
2021/7/2 11:00,30.6795,85.1479,0,3,2743.068492,3352.864702,6095.933194
2021/7/2 11:15,30.5245,85.0279,0,8,2686.086312,3315.075666,6001.161978
2021/7/2 11:30,30.9895,81.86453333,0,8,2735.457681,3354.409355,6089.867036
2021/7/2 11:45,31.22783333,83.27453333,0,8,2741.374033,3323.296887,6064.67092
2021/7/2 12:00,31.4195,80.25453333,0,8,2777.39058,3254.104815,6031.495395
2021/7/2 12:15,31.04783333,83.6646,0,8,2742.712577,3515.393864,6258.106441
2021/7/2 12:30,31.127,81.97456667,0,8,2635.623954,3302.9037,5938.527654
2021/7/2 12:45,31.242,80.69453333,0,8,2631.849519,3329.814212,5961.66373
2021/7/2 13:00,31.4195,77.15113333,0,8,2632.030291,3212.737623,5844.767914
2021/7/2 13:15,31.25366667,77.9512,0,10,2659.745125,3189.598582,5849.343707
2021/7/2 13:30,31.31533333,80.5012,0,10,2547.868078,3183.237783,5731.105861
2021/7/2 13:45,31.35033333,80.0812,0,10,2574.569784,3276.023356,5850.593141
2021/7/2 14:00,31.61116667,77.8845,0,10,2643.064084,3161.346077,5804.410161
2021/7/2 14:15,31.4295,79.56453333,0,10,2663.317617,3180.325256,5843.642874
2021/7/2 14:30,31.3095,78.43453333,0,10,2688.060514,3273.145678,5961.206192
2021/7/2 14:45,31.46283333,79.2645,0,10,2694.227566,3288.883549,5983.111115
2021/7/2 15:00,31.3045,80.82786667,0,10,2720.399052,3392.067656,6112.466708
2021/7/2 15:15,31.08033333,79.5312,0,8,2626.143956,3313.779301,5939.923258
2021/7/2 15:30,31.1345,82.5112,0,8,2671.231234,3303.286938,5974.518172
2021/7/2 15:45,31.177,82.27786667,0,8,2651.72474,3354.887745,6006.612485
2021/7/2 16:00,31.09616667,79.41453333,0,8,2768.838373,3298.938155,6067.776528
2021/7/2 16:15,31.28366667,81.59453333,0,4,2645.867417,3286.135977,5932.003394
2021/7/2 16:30,31.38533333,77.05446667,0,4,2677.446669,3319.693991,5997.140659
2021/7/2 16:45,31.56366667,75.5278,0,4,2631.431396,3288.531692,5919.963088
2021/7/2 17:00,31.4895,78.01116667,0,4,2783.980125,3301.18153,6085.161655
2021/7/2 17:15,31.35783333,77.1745,0,3,2683.658959,3256.352951,5940.01191
2021/7/2 17:30,31.37616667,77.4845,0,3,2623.119668,3191.847223,5814.966891
2021/7/2 17:45,31.36033333,77.49783333,0,3,2622.744245,3234.081464,5856.82571
2021/7/2 18:00,31.14866667,77.1278,0,3,2647.577767,3063.042289,5710.620056
2021/7/2 18:15,30.78533333,79.30116667,0,1,1424.300774,2615.925271,4040.226046
2021/7/2 18:30,30.497,83.05786667,0,1,1233.610693,2595.12287,3828.733563
2021/7/2 18:45,30.4195,82.2612,0,1,1151.722817,2433.811788,3585.534605
2021/7/2 19:00,30.35366667,82.05786667,0,1,727.0591336,1644.012589,2371.071723
2021/7/2 19:15,30.25533333,80.25453333,0,1,323.1778092,4.030297267,327.2081065
2021/7/2 19:30,30.04033333,82.42786667,0,1,531.2347587,1479.770394,2011.005153
2021/7/2 19:45,30.18033333,83.57456667,0,1,1154.762533,1392.68051,2547.443043
2021/7/2 20:00,30.20033333,82.63786667,0,1,703.3301758,848.4851102,1551.815286
2021/7/2 20:15,30.10033333,83.03123333,0,1,489.1208659,1028.070088,1517.190954
2021/7/2 20:30,30.077,79.36783333,0,1,509.0636094,924.3670237,1433.430633
2021/7/2 20:45,30.02866667,79.08453333,0,1,498.7358835,628.0767837,1126.812667
2021/7/2 21:00,29.95783333,79.4012,0,1,22.64928505,7.489478351,30.1387634
2021/7/2 21:15,30.00616667,77.81783333,0,1,252.9998256,1674.528983,1927.528809
2021/7/2 21:30,29.89866667,81.4012,0,1,117.134039,410.5619089,527.6959479
2021/7/2 21:45,29.79866667,81.6512,0,1,164.7449577,1447.995103,1612.740061
2021/7/2 22:00,29.85533333,81.47786667,0,1,273.6011972,1257.153302,1530.754499
2021/7/2 22:15,29.72866667,82.3012,0,1,241.2765228,1046.944828,1288.221351
2021/7/2 22:30,29.69116667,83.0012,0,1,254.04051,1070.273233,1324.313743
2021/7/2 22:45,29.7595,82.6512,0,1,251.7881145,1077.352052,1329.140166
2021/7/2 23:00,29.80033333,81.60786667,0,1,216.5370697,722.9822681,939.5193378
2021/7/2 23:15,29.612,82.56786667,0,1,102.6394614,906.6536316,1009.293093
2021/7/2 23:30,29.63533333,82.17453333,0,1,241.9397228,1261.605897,1503.54562
2021/7/2 23:45,24.34208333,67.966,0,1,24.30514373,7.17292132,31.47806505
2021/7/3 0:00,29.607,79.49786667,0,1,125.9859854,1721.226689,1847.212674
2021/7/3 0:15,29.642,81.4412,0,1,236.0413672,926.7559715,1162.797339
2021/7/3 0:30,29.63783333,81.0812,0,1,220.0589326,837.4589631,1057.517896
2021/7/3 0:45,29.57533333,81.13786667,0,1,231.398615,842.1041111,1073.502726
2021/7/3 1:00,29.50533333,82.49786667,0,1,257.6616118,915.144482,1172.806094
2021/7/3 1:15,29.51783333,81.3612,0,1,111.0183032,365.6133308,476.631634
2021/7/3 1:30,29.43033333,82.6212,0,1,145.6116104,1181.253508,1326.865119
2021/7/3 1:45,29.412,82.21786667,0,1,231.0071954,991.0235539,1222.030749
2021/7/3 2:00,29.40783333,82.03453333,0,1,119.7572109,49.36901883,169.1262297
2021/7/3 2:15,29.28533333,81.4912,0,1,169.9374084,1480.085214,1650.022623
2021/7/3 2:30,29.38283333,81.5612,0,1,228.6150659,1259.194049,1487.809115
2021/7/3 2:45,29.3745,81.59453333,0,1,188.646091,1029.492011,1218.138102
2021/7/3 3:00,29.342,81.85453333,0,1,242.3023749,912.3377805,1154.640155
2021/7/3 3:15,29.30783333,80.93786667,0,1,223.1771308,886.7670452,1109.944176
2021/7/3 3:30,29.30783333,83.4612,0,1,151.0896185,631.4619955,782.551614
2021/7/3 3:45,29.19283333,83.07786667,0,1,79.23278814,954.1340369,1033.366825
2021/7/3 4:00,29.18533333,81.85786667,0,1,238.0683427,1060.060138,1298.12848
2021/7/3 4:15,29.24283333,82.21453333,0,1,24.50806457,83.8228399,108.3309045
2021/7/3 4:30,29.22783333,84.5079,0,1,246.9660007,1711.858265,1958.824266
2021/7/3 4:45,29.1645,82.0712,0,1,232.2622519,833.6649582,1065.92721
2021/7/3 5:00,29.20116667,81.62786667,0,1,34.51454005,79.70291008,114.2174501
2021/7/3 5:15,29.1695,82.81786667,0,1,277.3082644,1714.367998,1991.676263
2021/7/3 5:30,29.292,82.30786667,0,1,241.2672457,970.3408643,1211.60811
2021/7/3 5:45,29.30616667,83.8979,0,1,117.8419307,315.644942,433.4868727
2021/7/3 6:00,29.27033333,82.27786667,0,1,205.4298594,1533.471758,1738.901618
2021/7/3 6:15,29.367,82.2512,0,1,176.6852599,635.7586561,812.443916
2021/7/3 6:30,29.44866667,82.2912,0,1,2.697452379,937.6383864,940.3358388
2021/7/3 6:45,29.492,83.5746,0,1,262.9633851,1233.872501,1496.835886
2021/7/3 7:00,29.65533333,84.9846,0,1,274.7208281,881.0659065,1155.786735
2021/7/3 7:15,30.03783333,79.73786667,0,1,248.71183,923.1914506,1171.903281
2021/7/3 7:30,30.612,78.38116667,0,1,155.1615735,43.12150359,198.2830771
2021/7/3 7:45,30.30616667,79.67453333,0,1,203.6745087,1602.703747,1806.378256
2021/7/3 8:00,30.60366667,80.46783333,0,1,342.4216056,1385.87067,1728.292275
2021/7/3 8:15,31.037,79.05116667,0,0.7,435.1406733,1143.660521,1578.801195
2021/7/3 8:30,30.7895,81.7579,0,0.7,415.7598037,1654.466301,2070.226105
2021/7/3 8:45,31.547,76.1678,0,0.7,332.6144213,1409.982802,1742.597223
2021/7/3 9:00,32.06866667,74.73113333,0,0.7,383.7783772,1380.151414,1763.929792
2021/7/3 9:15,32.31283333,76.29113333,0,2,383.609458,1447.666106,1831.275564
2021/7/3 9:30,31.9995,76.9178,0,2,448.4048543,1629.923573,2078.328427
2021/7/3 9:45,32.902,70.01773333,0,2,435.0616875,1435.154239,1870.215926
2021/7/3 10:00,33.2645,71.2244,0,2,386.6822792,1461.046474,1847.728753
2021/7/3 10:15,32.6045,73.54776667,0,5,435.4790374,1384.390286,1819.869324
2021/7/3 10:30,32.967,71.0644,0,5,455.6613345,1595.842998,2051.504333
2021/7/3 10:45,32.10533333,75.80446667,0,5,405.7209216,1348.752842,1754.473763
2021/7/3 11:00,31.9695,75.3078,0,5,395.5264807,1252.522595,1648.049076
2021/7/3 11:15,32.61616667,68.4677,0,6,430.6236687,1716.973047,2147.596715
2021/7/3 11:30,31.54866667,73.7611,0,6,413.2662966,1273.872136,1687.138433
2021/7/3 11:45,31.15533333,75.69776667,0,6,419.6779023,1537.871053,1957.548955
2021/7/3 12:00,32.20033333,77.61783333,0,6,395.930976,1553.248577,1949.179553
2021/7/3 12:15,31.50033333,75.9378,0,5,374.6536986,1410.988786,1785.642484
2021/7/3 12:30,32.18283333,70.9011,0,5,347.5987641,1433.621474,1781.220238
2021/7/3 12:45,32.6295,72.7444,0,5,321.2404011,1435.566946,1756.807347
2021/7/3 13:00,32.44116667,71.44773333,0,5,352.5751079,1276.036458,1628.611566
2021/7/3 13:15,32.45616667,72.12106667,0,7,307.0455619,1087.316919,1394.362481
2021/7/3 13:30,32.31616667,77.07783333,0,7,293.8418009,1379.280823,1673.122624
2021/7/3 13:45,31.92783333,77.1745,0,7,279.4250173,1112.721057,1392.146074
2021/7/3 14:00,32.53783333,75.32776667,0,7,296.4988328,1176.564087,1473.06292
2021/7/3 14:15,32.26366667,72.16443333,0,8,254.8922071,1341.719021,1596.611229
2021/7/3 14:30,32.21366667,75.8078,0,8,263.5098011,1461.508454,1725.018255
2021/7/3 14:45,32.39366667,72.10443333,0,8,254.2964117,1286.437514,1540.733925
2021/7/3 15:00,32.01866667,72.54776667,0,8,279.0360178,1188.249229,1467.285247
2021/7/3 15:15,31.95533333,72.56776667,0,5,266.9304672,1280.06907,1546.999537
2021/7/3 15:30,31.78366667,72.94776667,0,5,274.4632498,1232.358246,1506.821496
2021/7/3 15:45,31.81533333,75.00776667,0,5,310.4889825,1252.540539,1563.029521
2021/7/3 16:00,31.6895,74.68446667,0,5,292.667412,1216.301879,1508.969291
2021/7/3 16:15,31.6845,73.68776667,0,3,263.4776797,1402.966202,1666.443881
2021/7/3 16:30,31.29866667,77.18783333,0,3,272.0796875,1399.969907,1672.049595
2021/7/3 16:45,31.687,75.22446667,0,3,254.7158341,1158.38811,1413.103944
2021/7/3 17:00,31.57616667,79.30116667,0,3,276.1745408,1211.575928,1487.750469
2021/7/3 17:15,31.41033333,75.82113333,0,1,283.1177855,1107.084099,1390.201885
2021/7/3 17:30,31.68533333,75.23446667,0,1,262.0358718,1254.785589,1516.821461
2021/7/3 17:45,31.40783333,75.30113333,0,1,277.2629267,1503.928545,1781.191472
2021/7/3 18:00,31.39116667,76.2578,0,1,223.8724354,1358.312594,1582.18503
2021/7/3 18:15,31.4495,75.17776667,0,0.7,228.6262494,1332.884179,1561.510428
2021/7/3 18:30,31.19033333,78.8512,0,0.7,226.7076686,1381.181531,1607.8892
2021/7/3 18:45,30.99866667,76.4411,0,0.7,229.1821363,1183.831489,1413.013625
2021/7/3 19:00,30.63116667,81.36453333,0,0.7,198.571112,1174.186728,1372.75784
2021/7/3 19:15,30.4045,80.75786667,0,0.7,180.2237423,1151.099061,1331.322803
2021/7/3 19:30,30.21533333,82.4312,0,0.7,192.7824603,1166.165403,1358.947864
2021/7/3 19:45,30.11033333,81.88453333,0,0.7,175.7554793,1113.13473,1288.890209
2021/7/3 20:00,30.167,81.78453333,0,0.7,207.3502696,911.5347732,1118.885043
2021/7/3 20:15,30.18033333,80.92786667,0,0.7,182.1047909,1111.258695,1293.363486
2021/7/3 20:30,30.12033333,82.41453333,0,0.7,204.9592132,1130.264241,1335.223454
2021/7/3 20:45,29.90366667,82.84786667,0,0.7,203.5979964,1081.449318,1285.047314
2021/7/3 21:00,29.87116667,82.14453333,0,0.7,193.8045513,1017.616772,1211.421323
2021/7/3 21:15,29.83866667,82.62453333,0,0.7,199.2798619,1145.869652,1345.149514
2021/7/3 21:30,29.92283333,82.59453333,0,0.7,199.078777,1274.008423,1473.0872
2021/7/3 21:45,29.91366667,80.2912,0,0.7,154.2390474,748.2224362,902.4614836
2021/7/3 22:00,29.81283333,82.6712,0,0.7,56.02527466,1029.038111,1085.063386
2021/7/3 22:15,29.80033333,83.15786667,0,0.7,220.4257647,1465.394455,1685.82022
2021/7/3 22:30,29.72866667,84.59456667,0,0.7,228.1740393,1091.457868,1319.631907
2021/7/3 22:45,29.677,82.6712,0,0.7,77.32631359,130.5503568,207.8766704
2021/7/3 23:00,29.76783333,84.19123333,0,0.7,139.6760693,1577.16781,1716.84388
2021/7/3 23:15,29.77116667,83.7879,0,0.7,224.7855509,1184.793136,1409.578687
2021/7/3 23:30,29.85533333,84.5679,0,0.7,259.1679502,891.2738898,1150.44184
2021/7/3 23:45,25.40290278,74.89443333,0,0.7,96.62624915,199.8305636,296.4568128
2021/7/4 0:00,29.67783333,83.54786667,0,0.7,87.1356649,-36.79120402,50.34446088
2021/7/4 0:15,29.547,84.83123333,0,0.7,133.4117199,1575.392207,1708.803927
2021/7/4 0:30,29.52033333,86.17463333,0,0.7,196.629198,929.3280773,1125.957275
2021/7/4 0:45,29.49116667,84.45456667,0,0.7,219.2469081,810.8406591,1030.087567
2021/7/4 1:00,29.48533333,84.5979,0,0.7,198.1794035,949.9296869,1148.10909
2021/7/4 1:15,29.43783333,84.6479,0,0.7,126.9352122,379.3187096,506.2539219
2021/7/4 1:30,29.3945,85.25456667,0,0.7,143.3855731,1187.997492,1331.383065
2021/7/4 1:45,29.42283333,84.34123333,0,0.7,225.4948985,982.5848694,1208.079768
2021/7/4 2:00,29.45033333,84.65456667,0,0.7,217.9906958,1044.896912,1262.887608
2021/7/4 2:15,29.43783333,82.89453333,0,0.7,217.6830514,1000.313427,1217.996478
2021/7/4 2:30,29.47366667,82.69786667,0,0.7,100.9205939,253.1860972,354.1066911
2021/7/4 2:45,29.45116667,82.33453333,0,0.7,136.0976626,1555.79167,1691.889332
2021/7/4 3:00,29.40533333,84.37793333,0,0.7,166.3304493,761.5298303,927.8602795
2021/7/4 3:15,29.2595,83.87453333,0,0.7,92.09634519,985.558376,1077.654721
2021/7/4 3:30,29.22366667,83.47456667,0,0.7,244.5466878,1107.143671,1351.690359
2021/7/4 3:45,29.202,83.95453333,0,0.7,252.8453187,962.4690099,1215.314329
2021/7/4 4:00,29.13533333,83.65453333,0,0.7,203.0606115,896.9524793,1100.013091
2021/7/4 4:15,29.11616667,83.74453333,0,0.7,239.5322165,902.6356968,1142.167913
2021/7/4 4:30,29.12616667,83.74786667,0,0.7,152.9217087,292.3027942,445.2245029
2021/7/4 4:45,29.15366667,82.7112,0,0.7,70.9469038,921.7040771,992.6509809
2021/7/4 5:00,29.20783333,81.95786667,0,0.7,179.8155969,1085.179923,1264.99552
2021/7/4 5:15,29.10866667,82.50786667,0,0.7,240.4103791,859.0240195,1099.434399
